Period	Specialty	Procedure	Provider	Zone	Facility	Year	Quarter	Consult_Median	Consult_90th	Surgery_Median	Surgery_90th
2014_q4	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2014	4	22	40	63	138
2014_q4	Vascular Surgery	Aneurysm Repair		Total	Provincial	2014	4	22	35	57	125
2015_q1	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2015	1	20	39	45	118
2015_q1	Vascular Surgery	Aneurysm Repair		Total	Provincial	2015	1	27	110	53	118
2015_q2	Vascular Surgery	Aneurysm Repair		Total	Provincial	2015	2	28	44	44	120
2015_q2	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2015	2	28	44	37	90
2015_q3	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2015	3	26	97	48	118
2015_q3	Vascular Surgery	Aneurysm Repair		Total	Provincial	2015	3	29	205	49	118
2015_q4	Vascular Surgery	Aneurysm Repair		Total	Provincial	2015	4	23	216	67	162
2015_q4	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2015	4	17	41	40	162
2016_q1	Vascular Surgery	Aneurysm Repair		Total	Provincial	2016	1	14	33	43	116
2016_q1	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2016	1	13	43	38	104
2016_q2	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2016	2	14	34	37	139
2016_q2	Vascular Surgery	Aneurysm Repair		Total	Provincial	2016	2	14	34	40	97
2016_q3	Vascular Surgery	Aneurysm Repair		Total	Provincial	2016	3	18	88	37	90
2016_q3	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2016	3	15	287	37	90
2016_q4	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2016	4	19	147	54	148
2016_q4	Vascular Surgery	Aneurysm Repair		Total	Provincial	2016	4	19	147	55	139
3month_rolling	Vascular Surgery	Aneurysm Repair		Total	Provincial	2016	4	19	147	55	139
3month_rolling	Vascular Surgery	Aneurysm Repair		Zone 4	QE2	2016	4	19	147	54	148
12month_rolling	Vascular Surgery	Angioplasty	"Casey, Patrick J"					28	40	81	125
12month_rolling	Vascular Surgery	Angioplasty	"Lee, Min S"					24	50	42	101
12month_rolling	Vascular Surgery	Angioplasty		Zone 4	QE2	2016	4	27	42	36	97
12month_rolling	Vascular Surgery	Angioplasty		Total	Provincial	2016	4	27	42	35	97
2014_q4	Vascular Surgery	Angioplasty		Total	Provincial	2014	4			48	157
2014_q4	Vascular Surgery	Angioplasty		Zone 4	QE2	2014	4			48	157
2015_q1	Vascular Surgery	Angioplasty		Total	Provincial	2015	1			51	147
2015_q1	Vascular Surgery	Angioplasty		Zone 4	QE2	2015	1			51	147
2015_q2	Vascular Surgery	Angioplasty		Total	Provincial	2015	2			24	84
2015_q2	Vascular Surgery	Angioplasty		Zone 4	QE2	2015	2			24	84
2015_q3	Vascular Surgery	Angioplasty		Total	Provincial	2015	3			30	203
2015_q3	Vascular Surgery	Angioplasty		Zone 4	QE2	2015	3			30	203
2015_q4	Vascular Surgery	Angioplasty		Total	Provincial	2015	4			24	178
2015_q4	Vascular Surgery	Angioplasty		Zone 4	QE2	2015	4			24	178
2016_q1	Vascular Surgery	Angioplasty		Zone 4	QE2	2016	1			24	97
2016_q1	Vascular Surgery	Angioplasty		Total	Provincial	2016	1			21	97
2016_q2	Vascular Surgery	Angioplasty		Zone 4	QE2	2016	2			52	97
2016_q2	Vascular Surgery	Angioplasty		Total	Provincial	2016	2			52	97
2016_q3	Vascular Surgery	Angioplasty		Zone 4	QE2	2016	3			24	60
2016_q3	Vascular Surgery	Angioplasty		Total	Provincial	2016	3			24	60
2016_q4	Vascular Surgery	Angioplasty		Zone 4	QE2	2016	4			38	107
2016_q4	Vascular Surgery	Angioplasty		Total	Provincial	2016	4			38	107
12month_rolling	Orthopaedic	Ankle - Arthrodesis	"Glazebrook, Mark A"					75	384	230	443
12month_rolling	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2016	4	75	364	212	432
12month_rolling	Orthopaedic	Ankle - Arthrodesis		Zone 4	QE2	2016	4	75	364	214	397
2014_q4	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2014	4			307	319
2015_q1	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2015	1			148	209
2015_q2	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2015	2			314	368
2015_q4	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2015	4			425	498
2016_q1	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2016	1			248	464
2016_q2	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2016	2			180	206
2016_q3	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2016	3			214	335
2016_q4	Orthopaedic	Ankle - Arthrodesis		Total	Provincial	2016	4			231	389
12month_rolling	Orthopaedic	Ankle - Arthroplasty		Total	Provincial	2016	4			69	100
12month_rolling	Orthopaedic	Ankle - Arthroscopy	"Glazebrook, Mark A"					239	817	134	210
12month_rolling	Orthopaedic	Ankle - Arthroscopy	"Biddulph, Michael Paul"					14	24	101	157
12month_rolling	Orthopaedic	Ankle - Arthroscopy	"Morash, Joel"					111	165	49	64
12month_rolling	Orthopaedic	Ankle - Arthroscopy		Zone 4	Hants Community Hospital	2016	4			76	210
12month_rolling	Orthopaedic	Ankle - Arthroscopy		Zone 4	QE2	2016	4	111	534	122	178
12month_rolling	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2016	4	87	416	112	243
2014_q4	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2014	4	113	924	83	199
2015_q1	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2015	1	110	785	171	320
2015_q2	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2015	2	100	164	143	268
2015_q3	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2015	3	22	644	164	390
2015_q4	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2015	4	30	150	71	91
2016_q1	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2016	1	84	210	119	161
2016_q2	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2016	2	131	817	142	174
2016_q3	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2016	3	143	416	154	459
2016_q4	Orthopaedic	Ankle - Arthroscopy		Total	Provincial	2016	4	57	165	56	178
12month_rolling	Orthopaedic	Ankle - Osteotomy	"Glazebrook, Mark A"					82	83	189	232
12month_rolling	Orthopaedic	Ankle - Osteotomy		Total	Provincial	2016	4			189	232
12month_rolling	Orthopaedic	Ankle - Osteotomy		Zone 4	QE2	2016	4			189	232
12month_rolling	Cardiac Surgery	AV Fistula Creation/Closure	"Herman, Christine"					39	90	33	42
12month_rolling	General Surgery	AV Fistula Creation/Closure	"Walsh, Mark J"					25	45	28	109
12month_rolling	General Surgery	AV Fistula Creation/Closure	"Dunn, Rex S"					42	59	15	29
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure	"Heisler, Benjamin"					27	44	54	91
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure	"Lee, Min S"					35	63	40	89
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure	"Davidson, Dion"					36	53	73	80
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Cape Breton Regional	2016	4			19	22
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Zone 1	Valley Regional	2016	4	41	189	54	80
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Zone 1	Yarmouth Regional	2016	4	27	31	63	91
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2016	4			15	29
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2016	4	26	63	31	81
12month_rolling	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2016	4	27	63	26	77
2014_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2014	4	24	50	72	230
2014_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2014	4			9	13
2014_q4	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2014	4	21	50	47	160
2015_q1	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2015	1	31	42	144	244
2015_q1	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2015	1	30	56	60	195
2015_q1	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2015	1			8	23
2015_q2	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2015	2			9	26
2015_q2	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2015	2	33	49	123	235
2015_q2	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2015	2	39	126	41	145
2015_q3	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2015	3	22	53	69	151
2015_q3	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2015	3			12	15
2015_q3	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2015	3	27	82	41	104
2015_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2015	4	27	65	42	268
2015_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2015	4			14	29
2015_q4	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2015	4	31	69	40	134
2016_q1	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2016	1	38	63	33	85
2016_q1	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2016	1	35	49	42	78
2016_q1	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2016	1			14	29
2016_q2	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2016	2	21	59	27	80
2016_q2	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2016	2	19	51	33	117
2016_q2	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2016	2			9	29
2016_q3	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2016	3	27	55	19	73
2016_q3	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2016	3			15	28
2016_q3	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2016	3	26	55	22	28
2016_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 4	QE2	2016	4	20	66	28	49
2016_q4	Vascular Surgery	AV Fistula Creation/Closure		Total	Provincial	2016	4	20	51	21	64
2016_q4	Vascular Surgery	AV Fistula Creation/Closure		Zone 3	Northside General	2016	4			17	22
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Pickett, Gwynedd"					60	107	46	73
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Weise, Lutz"					43	56	31	122
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Christie, Sean D"					147	657	56	153
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Alant, Jacob D"					58	253	36	70
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Barry, Sean"					75	141	38	97
12month_rolling	Neurosurgery	Back Surgery  (Adult)	"Malik, Hatim G"					8	28	29	83
12month_rolling	Orthopaedic	Back Surgery  (Adult)	"Glennie, Raymond Andrew"					96	191	142	215
12month_rolling	Orthopaedic	Back Surgery  (Adult)	"Oxner, William"					155	561	81	222
12month_rolling	Orthopaedic	Back Surgery  (Adult)	"El-Hawary, Rany"					155	155	491	561
12month_rolling	Orthopaedic	Back Surgery  (Adult)	"Orlik, Benjamin"					104	190	160	409
2014_q4	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2014	4	57	311	76	336
2014_q4	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2014	4	58	319	76	302
2015_q1	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2015	1	55	293	101	373
2015_q1	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2015	1	58	293	101	341
2015_q2	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2015	2	61	210	99	353
2015_q2	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2015	2	59	225	96	369
2015_q3	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2015	3	56	217	80	300
2015_q3	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2015	3	57	217	83	286
2015_q4	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2015	4	66	279	67	322
2015_q4	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2015	4	57	300	64	323
2016_q1	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2016	1	68	230	84	222
2016_q1	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2016	1	61	230	99	346
2016_q2	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2016	2	60	186	76	205
2016_q2	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2016	2	63	205	76	203
2016_q3	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2016	3	92	336	82	174
2016_q3	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2016	3	83	336	82	196
2016_q4	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2016	4	128	476	53	185
2016_q4	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2016	4	126	476	51	178
3month_rolling	Orthopaedic	Back Surgery  (Adult)		Total	Provincial	2016	4	128	476	53	185
3month_rolling	Orthopaedic	Back Surgery  (Adult)		Zone 4	QE2	2016	4	126	476	51	178
12month_rolling	Orthopaedic	Back Surgery  (Pediatric)	"El-Hawary, Rany"					84	464	254	367
12month_rolling	Orthopaedic	Back Surgery  (Pediatric)	"Orlik, Benjamin"					51	63	162	223
2014_q4	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2014	4			213	301
2014_q4	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2014	4			213	301
2015_q1	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2015	1			223	653
2015_q1	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2015	1			223	653
2015_q2	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2015	2			217	347
2015_q2	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2015	2			217	347
2015_q3	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2015	3			317	756
2015_q3	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2015	3			317	756
2015_q4	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2015	4			298	371
2015_q4	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2015	4			298	371
2016_q1	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2016	1			294	370
2016_q1	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2016	1			294	370
2016_q2	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2016	2			225	367
2016_q2	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2016	2			225	367
2016_q3	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2016	3			199	311
2016_q3	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2016	3			199	311
2016_q4	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2016	4			182	363
2016_q4	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2016	4			182	363
3month_rolling	Orthopaedic	Back Surgery  (Pediatric)		Total	Provincial	2016	4	119	245	182	363
3month_rolling	Orthopaedic	Back Surgery  (Pediatric)		IWK	IWK	2016	4	119	245	182	363
12month_rolling	General Surgery	Bariatric Surgery (for Weight Loss)	"Ellsmere, James C"					1310	2474	40	110
12month_rolling	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2016	4	1310	2474	40	110
12month_rolling	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2016	4	1310	2474	40	110
2014_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2014	4	2022	2264	40	64
2014_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2014	4	2022	2264	40	64
2015_q1	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2015	1	1592	2002	33	62
2015_q1	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2015	1	1592	2002	33	70
2015_q2	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2015	2	1856	2220	47	77
2015_q2	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2015	2	1856	2220	47	77
2015_q3	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2015	3	2175	2241	58	89
2015_q3	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2015	3	2175	2241	58	89
2015_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2015	4	1633	2440	16	26
2015_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2015	4	1633	2440	16	26
2016_q1	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2016	1	1794	2123	35	43
2016_q1	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2016	1	1794	2123	35	43
2016_q2	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2016	2	1540	2653	26	40
2016_q2	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2016	2	1540	2653	26	40
2016_q3	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2016	3	525	1403	62	208
2016_q3	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2016	3	525	1403	62	208
2016_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Total	Provincial	2016	4	1720	2474	35	104
2016_q4	General Surgery	Bariatric Surgery (for Weight Loss)		Zone 4	QE2	2016	4	1720	2474	35	104
12month_rolling	General Surgery	Bladder Cancer Surgery	"Pillai, Neelakantan G."					12	45	12	56
12month_rolling	Urology	Bladder Cancer Surgery	"Rent, Kenneth"					30	92	20	63
12month_rolling	Urology	Bladder Cancer Surgery	"Puthenparumpil, Jacob"					39	78	49	84
12month_rolling	Urology	Bladder Cancer Surgery	"Bailly, Greg G"					28	42	19	30
12month_rolling	Urology	Bladder Cancer Surgery	"O'Malley, Padraic"					13	35	23	54
12month_rolling	Urology	Bladder Cancer Surgery	"Rendon, Ricardo"					7	18	26	61
12month_rolling	Urology	Bladder Cancer Surgery	"Butler, Trevor"					4	14	32	93
12month_rolling	Urology	Bladder Cancer Surgery	"Bell, David G"					13	45	27	53
12month_rolling	Urology	Bladder Cancer Surgery	"Padmore, Dave"					9	24	30	43
12month_rolling	Urology	Bladder Cancer Surgery	"Grantmyre, John E"					7	7	36	56
12month_rolling	Urology	Bladder Cancer Surgery	"Cox, Ashley"					1	140	36	128
12month_rolling	Urology	Bladder Cancer Surgery	"Lawen, Joseph G"					64	123	38	58
12month_rolling	Urology	Bladder Cancer Surgery	"Miller, M Dale"					8	47	28	63
12month_rolling	Urology	Bladder Cancer Surgery	"Palmer, Bruce"					32	153	41	133
12month_rolling	Urology	Bladder Cancer Surgery	"Lantz, Andrea"					13	27	29	59
12month_rolling	Urology	Bladder Cancer Surgery	"McCarthy, John Paul"					5	24	33	86
12month_rolling	Urology	Bladder Cancer Surgery	"Asim, Hammad"							63	123
12month_rolling	Urology	Bladder Cancer Surgery	"Chun, Samuel S"					24	28	50	221
2014_q4	Urology	Bladder Cancer Surgery		Zone 4	QE2	2014	4	16	71	19	61
2014_q4	Urology	Bladder Cancer Surgery		Zone 1	Valley Regional	2014	4	56	160	45	116
2014_q4	Urology	Bladder Cancer Surgery		Zone 3	Cape Breton Regional	2014	4	17	48	38	120
2014_q4	Urology	Bladder Cancer Surgery		Zone 2	Colchester Regional	2014	4			45	73
2014_q4	Urology	Bladder Cancer Surgery		Zone 3	Northside General	2014	4			38	89
2014_q4	Urology	Bladder Cancer Surgery		Total	Provincial	2014	4	31	128	36	112
2015_q1	Urology	Bladder Cancer Surgery		Zone 4	QE2	2015	1	13	49	25	64
2015_q1	Urology	Bladder Cancer Surgery		Zone 1	Valley Regional	2015	1	42	145	42	149
2015_q1	Urology	Bladder Cancer Surgery		Zone 3	Cape Breton Regional	2015	1	19	105	26	90
2015_q1	Urology	Bladder Cancer Surgery		Zone 2	Colchester Regional	2015	1	16	73	57	73
2015_q1	Urology	Bladder Cancer Surgery		Zone 3	Northside General	2015	1			31	52
2015_q1	Urology	Bladder Cancer Surgery		Total	Provincial	2015	1	30	112	35	111
2015_q2	Urology	Bladder Cancer Surgery		Zone 4	QE2	2015	2	17	91	22	68
2015_q2	Urology	Bladder Cancer Surgery		Zone 3	Northside General	2015	2			35	57
2015_q2	Urology	Bladder Cancer Surgery		Total	Provincial	2015	2	38	112	35	99
2015_q2	Urology	Bladder Cancer Surgery		Zone 1	Valley Regional	2015	2	50	131	37	123
2015_q2	Urology	Bladder Cancer Surgery		Zone 3	Cape Breton Regional	2015	2	14	64	47	99
2015_q2	Urology	Bladder Cancer Surgery		Zone 2	Colchester Regional	2015	2	39	88	52	68
2015_q3	Urology	Bladder Cancer Surgery		Zone 4	QE2	2015	3	14	78	29	67
2015_q3	Urology	Bladder Cancer Surgery		Total	Provincial	2015	3	33	103	38	113
2015_q3	Urology	Bladder Cancer Surgery		Zone 3	Cape Breton Regional	2015	3	10	29	38	128
2015_q3	Urology	Bladder Cancer Surgery		Zone 2	Colchester Regional	2015	3	50	66	62	105
2015_q3	Urology	Bladder Cancer Surgery		Zone 3	Northside General	2015	3			24	62
2015_q3	Urology	Bladder Cancer Surgery		Zone 1	Valley Regional	2015	3	46	109	46	113
2015_q4	Urology	Bladder Cancer Surgery		Zone 3	Cape Breton Regional	2015	4	16	64	36	189
2015_q4	Urology	Bladder Cancer Surgery		Zone 2	Colchester Regional	2015	4	36	43	45	71
